"sample_name","full_path","organization_code","legacy_batch_code","visibility"
"eco_bs_681","/data/datasets/dna_seq/DNA_Seq_v2/braunschweig/2502_mix22/eco_bs_681","braunschweig","2502_mix22","private"
"eco_bs_693","/data/datasets/dna_seq/DNA_Seq_v2/braunschweig/2502_mix22/eco_bs_693","braunschweig","2502_mix22","private"
"kp_bs_249","/data/datasets/dna_seq/DNA_Seq_v2/braunschweig/2502_mix22/kp_bs_249","braunschweig","2502_mix22","private"
"eco_bs_682","/data/datasets/dna_seq/DNA_Seq_v2/braunschweig/2502_mix22/eco_bs_682","braunschweig","2502_mix22","private"
"eco_bs_704","/data/datasets/dna_seq/DNA_Seq_v2/braunschweig/2502_mix22/eco_bs_704","braunschweig","2502_mix22","private"
"kp_bs_246","/data/datasets/dna_seq/DNA_Seq_v2/braunschweig/2502_mix22/kp_bs_246","braunschweig","2502_mix22","private"
"eco_bs_683","/data/datasets/dna_seq/DNA_Seq_v2/braunschweig/2502_mix22/eco_bs_683","braunschweig","2502_mix22","private"
"eco_bs_697","/data/datasets/dna_seq/DNA_Seq_v2/braunschweig/2502_mix22/eco_bs_697","braunschweig","2502_mix22","private"
"eco_bs_696","/data/datasets/dna_seq/DNA_Seq_v2/braunschweig/2502_mix22/eco_bs_696","braunschweig","2502_mix22","private"
"eco_bs_700","/data/datasets/dna_seq/DNA_Seq_v2/braunschweig/2502_mix22/eco_bs_700","braunschweig","2502_mix22","private"
"eco_bs_692","/data/datasets/dna_seq/DNA_Seq_v2/braunschweig/2502_mix22/eco_bs_692","braunschweig","2502_mix22","private"
"eco_bs_691","/data/datasets/dna_seq/DNA_Seq_v2/braunschweig/2502_mix22/eco_bs_691","braunschweig","2502_mix22","private"
"MHHPAE_97746","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97746","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93433","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93433","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93093","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93093","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97650","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97650","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97394","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97394","mhh","MHHPAE_89594_98444","private"
"MHHPAE_89820","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_89820","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94349","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94349","mhh","MHHPAE_89594_98444","private"
"MHHPAE_98049","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_98049","mhh","MHHPAE_89594_98444","private"
"MHHPAE_92580","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_92580","mhh","MHHPAE_89594_98444","private"
"MHHPAE_98342","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_98342","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93279","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93279","mhh","MHHPAE_89594_98444","private"
"MHHPAE_92948","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_92948","mhh","MHHPAE_89594_98444","private"
"MHHPAE_89815","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_89815","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93561","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93561","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97506","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97506","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97871","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97871","mhh","MHHPAE_89594_98444","private"
"MHHPAE_92277","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_92277","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93955","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93955","mhh","MHHPAE_89594_98444","private"
"MHHPAE_98037","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_98037","mhh","MHHPAE_89594_98444","private"
"MHHPAE_90093","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_90093","mhh","MHHPAE_89594_98444","private"
"CO_H09","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/CO_H09","mhh","MHHPAE_89594_98444","private"
"MHHPAE_92120","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_92120","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97416","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97416","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93449","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93449","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93750","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93750","mhh","MHHPAE_89594_98444","private"
"MHHPAE_89900","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_89900","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97379","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97379","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97935","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97935","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97340","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97340","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94329","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94329","mhh","MHHPAE_89594_98444","private"
"MHHPAE_98190","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_98190","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97329","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97329","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97704","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97704","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93591","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93591","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97638","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97638","mhh","MHHPAE_89594_98444","private"
"MHHPAE_98073","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_98073","mhh","MHHPAE_89594_98444","private"
"MHHPAE_92127","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_92127","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97451","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97451","mhh","MHHPAE_89594_98444","private"
"MHHPAE_98444","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_98444","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94904","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94904","mhh","MHHPAE_89594_98444","private"
"MHHPAE_98107","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_98107","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94051","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94051","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93271","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93271","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97756","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97756","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97774","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97774","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93436","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93436","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97302","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97302","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97878","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97878","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93984","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93984","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93902","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93902","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97744","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97744","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97527","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97527","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93491","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93491","mhh","MHHPAE_89594_98444","private"
"MHHPAE_98229","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_98229","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93566","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93566","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97964","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97964","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97318","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97318","mhh","MHHPAE_89594_98444","private"
"MHHPAE_89931","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_89931","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94198","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94198","mhh","MHHPAE_89594_98444","private"
"MHHPAE_98083","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_98083","mhh","MHHPAE_89594_98444","private"
"MHHPAE_90096","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_90096","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97319","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97319","mhh","MHHPAE_89594_98444","private"
"MHHPAE_92188","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_92188","mhh","MHHPAE_89594_98444","private"
"MHHPAE_92796","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_92796","mhh","MHHPAE_89594_98444","private"
"MHHPAE_90054","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_90054","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93417","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93417","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97745","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97745","mhh","MHHPAE_89594_98444","private"
"CO_C02_3","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/CO_C02_3","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97903","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97903","mhh","MHHPAE_89594_98444","private"
"MHHPAE_98378","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_98378","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93599","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93599","mhh","MHHPAE_89594_98444","private"
"MHHPAE_92997","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_92997","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94564","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94564","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93646","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93646","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93423","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93423","mhh","MHHPAE_89594_98444","private"
"MHHPAE_98150","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_98150","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93138","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93138","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93956","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93956","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93461","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93461","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94202","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94202","mhh","MHHPAE_89594_98444","private"
"MHHPAE_98063","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_98063","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93450","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93450","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97452","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97452","mhh","MHHPAE_89594_98444","private"
"MHHPAE_98262","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_98262","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97751","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97751","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94160","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94160","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94722","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94722","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94508","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94508","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93625","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93625","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94296","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94296","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94752","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94752","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93330","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93330","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93400","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93400","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94134","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94134","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97747","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97747","mhh","MHHPAE_89594_98444","private"
"MHHPAE_91592","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_91592","mhh","MHHPAE_89594_98444","private"
"MHHPAE_98393","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_98393","mhh","MHHPAE_89594_98444","private"
"MHHPAE_92275","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_92275","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97415","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97415","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93187","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93187","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97754","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97754","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97326","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97326","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93214","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93214","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97666","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97666","mhh","MHHPAE_89594_98444","private"
"MHHPAE_90893","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_90893","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97799","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97799","mhh","MHHPAE_89594_98444","private"
"MHHPAE_98053","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_98053","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97268","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97268","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97688","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97688","mhh","MHHPAE_89594_98444","private"
"MHHPAE_89764","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_89764","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94294","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94294","mhh","MHHPAE_89594_98444","private"
"MHHPAE_92486","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_92486","mhh","MHHPAE_89594_98444","private"
"MHHPAE_90652","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_90652","mhh","MHHPAE_89594_98444","private"
"MHHPAE_89899","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_89899","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93967","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93967","mhh","MHHPAE_89594_98444","private"
"MHHPAE_89817","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_89817","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93743","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93743","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97664","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97664","mhh","MHHPAE_89594_98444","private"
"MHHPAE_92492","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_92492","mhh","MHHPAE_89594_98444","private"
"MHHPAE_95232","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_95232","mhh","MHHPAE_89594_98444","private"
"CO_H09_3","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/CO_H09_3","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93404","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93404","mhh","MHHPAE_89594_98444","private"
"MHHPAE_91573","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_91573","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97975","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97975","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97663","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97663","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97787","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97787","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93259","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93259","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93871","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93871","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97468","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97468","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93498","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93498","mhh","MHHPAE_89594_98444","private"
"MHHPAE_90029","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_90029","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97733","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97733","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93996","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93996","mhh","MHHPAE_89594_98444","private"
"MHHPAE_89786","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_89786","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93704","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93704","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97455","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97455","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97253","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97253","mhh","MHHPAE_89594_98444","private"
"MHHPAE_92472","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_92472","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93626","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93626","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94278","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94278","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93024","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93024","mhh","MHHPAE_89594_98444","private"
"MHHPAE_92186","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_92186","mhh","MHHPAE_89594_98444","private"
"MHHPAE_90621","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_90621","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93555","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93555","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97700","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97700","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97656","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97656","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93723","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93723","mhh","MHHPAE_89594_98444","private"
"MHHPAE_89594","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_89594","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97454","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97454","mhh","MHHPAE_89594_98444","private"
"MHHPAE_90185","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_90185","mhh","MHHPAE_89594_98444","private"
"MHHPAE_97801","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_97801","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94220","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94220","mhh","MHHPAE_89594_98444","private"
"MHHPAE_94667","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_94667","mhh","MHHPAE_89594_98444","private"
"MHHPAE_90727","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_90727","mhh","MHHPAE_89594_98444","private"
"MHHPAE_93751","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_93751","mhh","MHHPAE_89594_98444","private"
"MHHPAE_98151","/data/datasets/dna_seq/DNA_Seq_v2/mhhpae/MHHPAE_89594_98444/MHHPAE_98151","mhh","MHHPAE_89594_98444","private"
